id,year,value
d314,2014,50.3
d301,2014,84.3
d322,2014,34.5
d323,2014,75.9
d315,2014,78.9
d324,2014,5.4
d216,2014,75.4
d316,2014,72.4
d302,2014,71.4
d303,2014,63
d217,2014,69.5
d218,2014,71
d201,2014,82.7
d420,2014,57
d117,2014,75
d219,2014,77
d118,2014,79.5
d220,2014,76.2
d225,2014,68.9
d416,2014,65
d401,2014,71
d402,2014,89
d202,2014,84
d221,2014,80
d119,2014,65
d120,2014,29.2
d226,2014,80
d317,2014,84
d121,2014,55
d304,2014,71.3
d403,2014,73.7
d417,2014,88.4
d203,2014,74.8
d418,2014,86.4
d204,2014,82.5
d318,2014,20.9
d404,2014,94
d405,2014,56
d213,2014,69
d101,2014,65
d222,2014,85
d122,2014,75
d102,2014,
d205,2014,78
d413,2014,79
d414,2014,92
d206,2014,74.4
d406,2014,85.4
d207,2014,63.2
d112,2014,69.7
d407,2014,75
d103,2014,49
d227,2014,84.6
d419,2014,89
d421,2014,72
d408,2014,63
d305,2014,55.9
d319,2014,73
d325,2014,73.4
d306,2014,20.3
d208,2014,90
d228,2014,80
d123,2014,63
d422,2014,77.5
d415,2014,84.5
d326,2014,42
d307,2014,82
d229,2014,63
d104,2014,82
d124,2014,96
d114,2014,86
d223,2014,75
d320,2014,70
d105,2014,77
d409,2014,75
d214,2014,62.7
d209,2014,70
d410,2014,97
d423,2014,89.6
d115,2014,88.2
d308,2014,3.6
d309,2014,88
d106,2014,65
d107,2014,82.1
d108,2014,83
d311,2014,15.4
d116,2014,82.7
d109,2014,89
d230,2014,69
d224,2014,74
d327,2014,28
d310,2014,77.6
d231,2014,81
d424,2014,66.3
d411,2014,99.1
d328,2014,70.1
d329,2014,58
d321,2014,84.1
d312,2014,46.8
d210,2014,78.4
d110,2014,86
d425,2014,80.5
d412,2014,98.9
d232,2014,70
d426,2014,78.4
d215,2014,89.4
d211,2014,80
d111,2014,69.8
d212,2014,76.1
d113,2014,89
d313,2014,50
d330,2014,71
