id,year,value
d314,2014,
d301,2014,47.92
d322,2014,37
d323,2014,41.01
d315,2014,41.01
d324,2014,51
d216,2014,45.8
d316,2014,30.86
d302,2014,41.04
d303,2014,45.4
d217,2014,57.02
d218,2014,52.85
d201,2014,48.9
d420,2014,37.38
d117,2014,48.9
d219,2014,56.02
d118,2014,40.6
d220,2014,60.2
d225,2014,56.08
d416,2014,44.98
d401,2014,36.02
d402,2014,48.78
d202,2014,45.54
d221,2014,54.07
d119,2014,38.02
d120,2014,
d226,2014,50.11
d317,2014,41.04
d121,2014,
d304,2014,30.86
d403,2014,45.26
d417,2014,46.44
d203,2014,49.42
d418,2014,46.44
d204,2014,50.97
d318,2014,51.64
d404,2014,45.44
d405,2014,41.03
d213,2014,54.83
d101,2014,44.4
d222,2014,50.11
d122,2014,40.6
d102,2014,50.79
d205,2014,50.11
d413,2014,41.63
d414,2014,46.07
d206,2014,60.21
d406,2014,49.44
d207,2014,45.8
d112,2014,41.3
d407,2014,41.52
d103,2014,44.08
d227,2014,57.02
d419,2014,46.44
d421,2014,45
d408,2014,49.9
d305,2014,29.13
d319,2014,45.4
d325,2014,41.04
d306,2014,51.64
d208,2014,56
d228,2014,60.21
d123,2014,44.08
d422,2014,40.77
d415,2014,40.8
d326,2014,29.13
d307,2014,41.01
d229,2014,49.42
d104,2014,44.15
d124,2014,40.64
d114,2014,45.53
d223,2014,52.9
d320,2014,45.4
d105,2014,40.64
d409,2014,45
d214,2014,
d209,2014,52.85
d410,2014,46.4
d423,2014,48.8
d115,2014,46.83
d308,2014,86.91
d309,2014,52.74
d106,2014,38.02
d107,2014,46.83
d108,2014,48.9
d311,2014,51.02
d116,2014,44.15
d109,2014,43.03
d230,2014,48.9
d224,2014,49.42
d327,2014,32.28
d310,2014,40.26
d231,2014,56.02
d424,2014,36.02
d411,2014,
d328,2014,30.9
d329,2014,41.01
d321,2014,41.04
d312,2014,37
d210,2014,57.02
d110,2014,44.97
d425,2014,48.8
d412,2014,50.73
d232,2014,53.57
d426,2014,48.78
d215,2014,56.08
d211,2014,53.57
d111,2014,45.53
d212,2014,54.07
d113,2014,50.37
d313,2014,46.47
d330,2014,40.26
